spellID	orange	yellow	green	gray	spellName
27899	305	315	330	345	Enchant Bracer - Brawn
34001	305	315	330	345	Enchant Bracer - Major Intellect
33993	305	315	330	345	Enchant Gloves - Blasting
20036	300	310	325	340	Enchant 2H Weapon - Major Intellect
20035	300	310	325	340	Enchant 2H Weapon - Major Spirit
34002	300	310	325	340	Enchant Bracer - Assault
23802	300	310	325	340	Enchant Bracer - Healing Power
20011	300	310	325	340	Enchant Bracer - Superior Stamina
20025	300	310	325	340	Enchant Chest - Greater Stats
33991	300	310	325	340	Enchant Chest - Restore Mana Prime
25086	300	310	325	340	Enchant Cloak - Dodge
25081	300	310	325	340	Enchant Cloak - Greater Fire Resistance
25082	300	310	325	340	Enchant Cloak - Greater Nature Resistance
25083	300	310	325	340	Enchant Cloak - Stealth
25084	300	310	325	340	Enchant Cloak - Subtlety
25078	300	310	325	340	Enchant Gloves - Fire Power
25074	300	310	325	340	Enchant Gloves - Frost Power
25079	300	310	325	340	Enchant Gloves - Healing Power
25073	300	310	325	340	Enchant Gloves - Shadow Power
25080	300	310	325	340	Enchant Gloves - Superior Agility
25072	300	310	325	340	Enchant Gloves - Threat
20034	300	310	325	340	Enchant Weapon - Crusader
22750	300	310	325	340	Enchant Weapon - Healing Power
20032	300	310	325	340	Enchant Weapon - Lifestealing
23804	300	310	325	340	Enchant Weapon - Mighty Intellect
23803	300	310	325	340	Enchant Weapon - Mighty Spirit
22749	300	310	325	340	Enchant Weapon - Spell Power
20031	300	310	325	340	Enchant Weapon - Superior Striking
32664	300	310	325	340	Runed Fel Iron Rod
25130	300	310	320	330	Brilliant Mana Oil
25129	300	310	320	330	Brilliant Wizard Oil
42613	0	300	300	305	Nexus Transformation
20030	295	310	325	340	Enchant 2H Weapon - Superior Impact
20023	295	310	325	340	Enchant Boots - Greater Agility
20010	295	310	325	340	Enchant Bracer - Superior Strength
20013	295	310	325	340	Enchant Gloves - Greater Strength
20033	295	310	325	340	Enchant Weapon - Unholy Weapon
27837	290	305	322	340	Enchant 2H Weapon - Agility
23801	290	305	322	340	Enchant Bracer - Mana Regeneration
20028	290	305	322	340	Enchant Chest - Major Mana
23800	290	305	322	340	Enchant Weapon - Agility
23799	290	305	322	340	Enchant Weapon - Strength
20051	290	305	322	340	Runed Arcanite Rod
20015	285	300	317	335	Enchant Cloak - Superior Defense
20029	285	300	317	335	Enchant Weapon - Icy Chill
20016	280	300	320	340	Enchant Shield - Superior Spirit
20024	275	295	315	335	Enchant Boots - Spirit
20026	275	295	315	335	Enchant Chest - Major Health
25128	275	285	295	305	Wizard Oil
20009	270	290	310	330	Enchant Bracer - Superior Spirit
20012	270	290	310	330	Enchant Gloves - Greater Agility
20014	265	285	305	325	Enchant Cloak - Greater Resistance
20017	265	285	305	325	Enchant Shield - Greater Stamina
13898	265	285	305	325	Enchant Weapon - Fiery Weapon
15596	265	285	305	325	Smoking Heart of the Mountain
20020	260	280	300	320	Enchant Boots - Greater Stamina
20008	255	275	295	315	Enchant Bracer - Greater Intellect
13948	250	270	290	310	Enchant Gloves - Minor Haste
13947	250	270	290	310	Enchant Gloves - Riding Skill
25127	250	260	270	280	Lesser Mana Oil
17181	250	250	255	260	Enchanted Leather
17180	250	250	255	260	Enchanted Thorium
13945	245	265	285	305	Enchant Bracer - Greater Stamina
13941	245	265	285	305	Enchant Chest - Stats
13943	245	265	285	305	Enchant Weapon - Greater Striking
13937	240	260	280	300	Enchant 2H Weapon - Greater Impact
13939	240	260	280	300	Enchant Bracer - Greater Strength
13935	235	255	275	295	Enchant Boots - Agility
13931	235	255	275	295	Enchant Bracer - Deflection
13933	235	255	275	295	Enchant Shield - Frost Resistance
13917	230	250	270	290	Enchant Chest - Superior Mana
13905	230	250	270	290	Enchant Shield - Greater Spirit
13915	230	250	270	290	Enchant Weapon - Demonslaying
13890	225	245	265	285	Enchant Boots - Minor Speed
13882	225	245	265	285	Enchant Cloak - Lesser Agility
13868	225	245	265	285	Enchant Gloves - Advanced Herbalism
13887	225	245	265	285	Enchant Gloves - Strength
13846	220	240	260	280	Enchant Bracer - Greater Spirit
13858	220	240	260	280	Enchant Chest - Superior Health
13836	215	235	255	275	Enchant Boots - Stamina
13841	215	235	255	275	Enchant Gloves - Advanced Mining
13822	210	230	250	270	Enchant Bracer - Intellect
13815	210	230	250	270	Enchant Gloves - Agility
13817	210	230	250	270	Enchant Shield - Stamina
13746	205	225	245	265	Enchant Cloak - Greater Defense
13794	205	225	245	265	Enchant Cloak - Resistance
13695	200	220	240	260	Enchant 2H Weapon - Impact
13700	200	220	240	260	Enchant Chest - Lesser Stats
13698	200	220	240	260	Enchant Gloves - Skinning
13702	200	220	240	260	Runed Truesilver Rod
25126	200	210	220	230	Lesser Wizard Oil
13689	195	215	235	255	Enchant Shield - Lesser Block
13693	195	215	235	255	Enchant Weapon - Striking
13687	190	210	230	250	Enchant Boots - Lesser Spirit
21931	190	210	230	250	Enchant Weapon - Winter's Might
13663	185	205	225	245	Enchant Chest - Greater Mana
13661	180	200	220	240	Enchant Bracer - Strength
13659	180	200	220	240	Enchant Shield - Spirit
13657	175	195	215	235	Enchant Cloak - Fire Resistance
13653	175	195	215	235	Enchant Weapon - Lesser Beastslayer
13655	175	195	215	235	Enchant Weapon - Lesser Elemental Slayer
14810	175	195	215	235	Greater Mystic Wand
13644	170	190	210	230	Enchant Boots - Lesser Stamina
13646	170	190	210	230	Enchant Bracer - Lesser Deflection
13648	170	190	210	230	Enchant Bracer - Stamina
13642	165	185	205	225	Enchant Bracer - Spirit
13637	160	180	200	220	Enchant Boots - Lesser Agility
13640	160	180	200	220	Enchant Chest - Greater Health
13635	155	175	195	215	Enchant Cloak - Defense
13631	155	175	195	215	Enchant Shield - Lesser Stamina
14809	155	175	195	215	Lesser Mystic Wand
13622	150	175	195	215	Enchant Bracer - Lesser Intellect
13626	150	175	195	215	Enchant Chest - Minor Stats
13628	150	175	195	215	Runed Golden Rod
25125	150	160	170	180	Minor Mana Oil
13529	145	170	190	210	Enchant 2H Weapon - Lesser Impact
13607	145	170	190	210	Enchant Chest - Mana
13620	145	170	190	210	Enchant Gloves - Fishing
13617	145	170	190	210	Enchant Gloves - Herbalism
13612	145	170	190	210	Enchant Gloves - Mining
13536	140	165	185	205	Enchant Bracer - Lesser Strength
13538	140	165	185	205	Enchant Chest - Lesser Absorption
13503	140	165	185	205	Enchant Weapon - Lesser Striking
13522	135	160	180	200	Enchant Cloak - Lesser Shadow Resistance
13501	130	155	175	195	Enchant Bracer - Lesser Stamina
13485	130	155	175	195	Enchant Shield - Lesser Spirit
7867	125	150	170	190	Enchant Boots - Minor Agility
7863	125	150	170	190	Enchant Boots - Minor Stamina
7861	125	150	170	190	Enchant Cloak - Lesser Fire Resistance
7859	120	145	165	185	Enchant Bracer - Lesser Spirit
7857	120	145	165	185	Enchant Chest - Health
13421	115	140	160	180	Enchant Cloak - Lesser Protection
13464	115	140	160	180	Enchant Shield - Lesser Protection
13380	110	135	155	175	Enchant 2H Weapon - Lesser Spirit
13419	110	135	155	175	Enchant Cloak - Minor Agility
13378	105	130	150	170	Enchant Shield - Minor Stamina
7793	100	130	150	170	Enchant 2H Weapon - Lesser Intellect
7745	100	130	150	170	Enchant 2H Weapon - Minor Impact
7795	100	130	150	170	Runed Silver Rod
7786	90	120	140	160	Enchant Weapon - Minor Beastslayer
7788	90	120	140	160	Enchant Weapon - Minor Striking
7779	80	115	135	155	Enchant Bracer - Minor Agility
7782	80	115	135	155	Enchant Bracer - Minor Strength
7776	80	115	135	155	Enchant Chest - Lesser Mana
7428	0	80	100	120	Enchant Bracer - Minor Deflection
7771	70	110	130	150	Enchant Cloak - Minor Protection
14807	70	110	130	150	Greater Magic Wand
7418	0	70	90	110	Enchant Bracer - Minor Health
7766	60	105	125	145	Enchant Bracer - Minor Spirit
7748	60	105	125	145	Enchant Chest - Lesser Health
7457	50	100	120	140	Enchant Bracer - Minor Stamina
7454	45	95	115	135	Enchant Cloak - Minor Resistance
25124	45	55	65	75	Minor Wizard Oil
7426	40	90	110	130	Enchant Chest - Minor Absorption
7443	20	80	100	120	Enchant Chest - Minor Mana
7420	15	70	90	110	Enchant Chest - Minor Health
14293	10	75	95	115	Lesser Magic Wand
7421	1	5	7	10	Runed Copper Rod
28021	0	0	0	0	Arcane Dust
