spellID	orange	yellow	green	gray	spellName
31079	370	380	390	400	Figurine - Felsteel Boar
31081	370	380	390	400	Figurine - Living Ruby Serpent
31083	370	380	390	400	Figurine - Nightseye Panther
31082	370	380	390	400	Figurine - Talasite Owl
46126	365	375	392	410	Amulet of Flowing Life
46124	365	375	392	410	Hard Khorium Band
46127	365	375	392	410	Hard Khorium Choker
46122	365	375	392	410	Loop of Forged Power
46125	365	375	392	410	Pendant of Sunfire
46123	365	375	392	410	Ring of Flowing Life
31057	365	375	385	395	Arcane Khorium Band
31061	365	375	385	395	Blazing Eternium Band
32867	365	375	385	395	Bracing Earthstorm Diamond
32869	365	375	385	395	Brutal Earthstorm Diamond
31076	365	375	385	395	Chain of the Twilight Owl
44794	365	375	385	395	Chaotic Skyfire Diamond
41418	365	375	385	395	Crown of the Sea Witch
32871	365	375	385	395	Destructive Skyfire Diamond
31072	365	375	385	395	Embrace of the Dawn
32874	365	375	385	395	Enigmatic Skyfire Diamond
32870	365	375	385	395	Insightful Earthstorm Diamond
32872	365	375	385	395	Mystical Skyfire Diamond
32866	365	375	385	395	Powerful Earthstorm Diamond
39961	365	375	385	395	Relentless Earthstorm Diamond
32873	365	375	385	395	Swift Skyfire Diamond
32868	365	375	385	395	Tenacious Earthstorm Diamond
39963	365	375	385	395	Thundering Skyfire Diamond
31070	360	370	380	390	Braided Eternium Chain
31071	360	370	380	390	Eye of the Night
31056	360	370	380	390	Khorium Band of Leaves
31062	360	370	380	390	Pendant of Frozen Flame
31065	360	370	380	390	Pendant of Shadow's End
31063	360	370	380	390	Pendant of Thawing
31066	360	370	380	390	Pendant of the Null Rune
31064	360	370	380	390	Pendant of Withering
37855	360	370	380	390	Ring of Arcane Shielding
42592	360	365	370	375	Blood of Amber
42589	360	365	370	375	Crimson Sun
42558	360	365	370	375	Don Julio's Heart
42593	360	365	370	375	Facet of Eternity
42590	360	365	370	375	Falling Star
42588	360	365	370	375	Kailee's Rose
42591	360	365	370	375	Stone of Blades
31060	355	365	375	385	Delicate Eternium Ring
31054	355	365	375	385	Khorium Band of Frost
31055	355	365	375	385	Khorium Inferno Band
31068	355	365	375	385	Living Ruby Pendant
31067	355	365	375	385	Thick Felsteel Necklace
31053	350	360	370	380	Khorium Band of Shadows
39463	350	350	365	380	Balanced Nightseye
31084	350	350	365	380	Bold Living Ruby
31089	350	350	365	380	Bright Living Ruby
31096	350	350	365	380	Brilliant Dawnstone
47280	350	350	365	380	Brilliant Glass
31112	350	350	365	380	Dazzling Talasite
31085	350	350	365	380	Delicate Living Ruby
31110	350	350	365	380	Enduring Talasite
31091	350	350	365	380	Flashing Living Ruby
46405	350	350	365	380	Forceful Talasite
31099	350	350	365	380	Gleaming Dawnstone
31109	350	350	365	380	Glinting Noble Topaz
31104	350	350	365	380	Glowing Nightseye
39452	350	350	365	380	Great Dawnstone
39462	350	350	365	380	Infused Nightseye
31106	350	350	365	380	Inscribed Noble Topaz
31113	350	350	365	380	Jagged Talasite
31108	350	350	365	380	Luminous Noble Topaz
31094	350	350	365	380	Lustrous Star of Elune
31101	350	350	365	380	Mystic Dawnstone
31107	350	350	365	380	Potent Noble Topaz
41429	350	350	365	380	Purified Shadow Pearl
46403	350	350	365	380	Quick Dawnstone
31111	350	350	365	380	Radiant Talasite
46404	350	350	365	380	Reckless Noble Topaz
46803	350	350	365	380	Regal Nightseye
31098	350	350	365	380	Rigid Dawnstone
31105	350	350	365	380	Royal Nightseye
31088	350	350	365	380	Runed Living Ruby
31103	350	350	365	380	Shifting Nightseye
31097	350	350	365	380	Smooth Dawnstone
31092	350	350	365	380	Solid Star of Elune
31102	350	350	365	380	Sovereign Nightseye
31149	350	350	365	380	Sparkling Star of Elune
43493	350	350	365	380	Steady Talasite
31095	350	350	365	380	Stormy Star of Elune
31090	350	350	365	380	Subtle Living Ruby
31087	350	350	365	380	Teardrop Living Ruby
31100	350	350	365	380	Thick Dawnstone
39470	350	350	365	380	Veiled Noble Topaz
39471	350	350	365	380	Wicked Noble Topaz
31058	345	355	365	375	Heavy Felsteel Ring
40514	340	340	355	370	Necklace of the Deep
31052	335	345	355	365	Heavy Adamantite Ring
31051	335	345	355	365	Thick Adamantite Necklace
41415	330	340	350	360	The Black Pearl
26920	325	335	345	355	Blood Crown
41414	325	335	345	355	Brilliant Pearl Band
39455	325	325	340	355	Balanced Shadow Draenite
28924	325	325	340	355	Dazzling Deep Peridot
28907	325	325	340	355	Delicate Blood Garnet
39451	325	325	340	355	Great Golden Draenite
39458	325	325	340	355	Infused Shadow Draenite
28957	325	325	340	355	Lustrous Azure Moonstone
28915	325	325	340	355	Potent Flame Spessarite
28948	325	325	340	355	Rigid Golden Draenite
34069	325	325	340	355	Smooth Golden Draenite
28936	325	325	340	355	Sovereign Shadow Draenite
39466	325	325	340	355	Veiled Flame Spessarite
39467	325	325	340	355	Wicked Flame Spessarite
38068	325	325	335	345	Mercurial Adamantite
41420	325	325	332	340	Purified Jaggal Pearl
31050	320	330	340	350	Azure Moonstone Ring
26918	315	325	335	345	Arcanite Sword Pendant
28918	315	315	335	355	Enduring Deep Peridot
28914	315	315	335	355	Glinting Flame Spessarite
28906	315	315	335	355	Runed Blood Garnet
28933	315	315	335	355	Shifting Shadow Draenite
28955	315	315	335	355	Stormy Azure Moonstone
28947	315	315	335	355	Thick Golden Draenite
31049	310	320	335	350	Golden Draenite Ring
26916	310	320	330	340	Band of Natural Fire
31048	310	320	330	340	Fel Iron Blood Ring
26915	305	315	325	335	Necklace of the Diamond Tower
28905	305	305	325	345	Bold Blood Garnet
34590	305	305	325	345	Bright Blood Garnet
28944	305	305	325	345	Gleaming Golden Draenite
28917	305	305	325	345	Jagged Deep Peridot
28912	305	305	325	345	Luminous Flame Spessarite
28927	305	305	325	345	Royal Shadow Draenite
28953	305	305	325	345	Sparkling Azure Moonstone
26912	300	310	320	330	Figurine - Black Diamond Crab
26914	300	310	320	330	Figurine - Dark Iron Scorpid
28938	300	300	320	340	Brilliant Golden Draenite
28925	300	300	320	340	Glowing Shadow Draenite
28910	300	300	320	340	Inscribed Flame Spessarite
28916	300	300	320	340	Radiant Deep Peridot
28950	300	300	320	340	Solid Azure Moonstone
28903	300	300	320	340	Teardrop Blood Garnet
34961	290	300	310	320	Emerald Lion Ring
26911	290	300	310	320	Living Emerald Pendant
26909	285	295	305	315	Figurine - Emerald Owl
26910	285	295	305	315	Ring of Bitter Shadows
34960	280	290	300	310	Glowing Thorium Band
26907	280	290	300	310	Onslaught Ring
26908	280	290	300	310	Sapphire Pendant of Winter Night
26906	275	285	295	305	Emerald Crown of Destruction
26903	275	285	295	305	Sapphire Signet
36526	265	285	295	305	Diamond Focus Ring
26900	260	280	290	300	Figurine - Ruby Serpent
26902	260	280	290	300	Simple Opal Ring
26896	250	275	290	305	Gem Studded Band
26897	250	275	290	305	Opal Necklace of Impact
26887	245	270	285	300	The Aquamarine Ward
26885	240	265	280	295	Truesilver Healing Ring
26882	235	260	275	290	Figurine - Truesilver Boar
26883	235	260	275	290	Ruby Pendant of Fire
36525	230	255	270	285	Red Ring of Destruction
26881	225	250	265	280	Figurine - Truesilver Crab
26878	225	250	265	280	Ruby Crown of Restoration
26880	225	235	245	255	Thorium Setting
32809	225	225	235	245	Dense Stone Statue
26876	220	245	260	275	Aquamarine Pendant of the Warrior
26875	215	240	255	270	Figurine - Black Pearl Panther
26874	210	235	250	265	Aquamarine Signet
26873	200	225	240	255	Figurine - Golden Hare
26872	200	225	240	255	Figurine - Jade Owl
34959	200	210	220	230	Truesilver Commander's Ring
25622	190	220	235	250	Citrine Pendant of Golden Healing
25621	180	210	225	240	Citrine Ring of Rapid Healing
34955	180	190	200	210	Golden Ring of Power
32808	175	175	185	195	Solid Stone Statue
25620	170	200	215	230	Engraved Truesilver Ring
25619	170	200	215	230	The Jade Eye
25618	160	190	205	220	Jade Pendant of Blasting
25617	150	180	195	210	Blazing Citrine Ring
25320	150	180	195	210	Heavy Golden Necklace of Battle
25615	150	170	180	190	Mithril Filigree
25613	135	165	180	195	Golden Dragon Ring
25612	125	155	170	185	Heavy Iron Knuckles
25323	125	155	170	185	Wicked Moonstone Ring
25321	120	150	165	180	Moonsoul Crown
25610	120	150	165	180	Pendant of the Agate Shield
25339	110	140	155	170	Amulet of the Moon
25498	110	140	155	170	Barbaric Iron Collar
32807	110	120	130	140	Heavy Stone Statue
36524	105	135	150	165	Heavy Jade Ring
25318	100	130	145	160	Ring of Twilight Shadows
25305	90	120	135	150	Heavy Silver Ring
38175	80	110	125	140	Bronze Torc
25317	80	110	125	140	Ring of Silver Might
36523	75	105	120	135	Brilliant Necklace
25287	70	100	115	130	Gloom Band
37818	65	95	110	125	Bronze Band of Force
25284	60	90	105	120	Simple Pearl Ring
25280	50	80	95	110	Elegant Silver Ring
25490	50	80	95	110	Solid Bronze Ring
26927	50	80	95	110	Thick Bronze Necklace
25278	50	70	80	90	Bronze Setting
32801	50	70	80	90	Coarse Stone Statue
25283	30	60	75	90	Inlaid Malachite Ring
26928	30	60	75	90	Ornate Tigerseye Necklace
25493	0	30	45	60	Braided Copper Ring
26925	0	30	45	60	Woven Copper Ring
32259	0	30	40	50	Rough Stone Statue
32178	20	50	65	80	Malachite Pendant
32179	20	50	65	80	Tigerseye Band
25255	0	20	35	50	Delicate Copper Wire
26926	5	35	50	65	Heavy Copper Ring
32810	0	0	0	0	Primal Stone Statue
25614	0	0	0	0	Silver Rose Pendant
