spellID	orange	yellow	green	gray	spellName
12084	240	255	270	285	Red Mageweave Headband
12082	240	255	270	285	Shadoweave Boots
12085	240	245	250	255	Tuxedo Shirt
12079	235	250	265	280	Red Mageweave Bag
12078	235	250	265	280	Red Mageweave Shoulders
12076	235	250	265	280	Shadoweave Shoulders
12080	235	240	245	250	Pink Mageweave Shirt
12077	235	240	245	250	Simple Black Dress
12073	230	245	260	275	Black Mageweave Boots
12072	230	245	260	275	Black Mageweave Headband
12074	230	245	260	275	Black Mageweave Shoulders
12075	230	235	240	245	Lavender Mageweave Shirt
12069	225	240	255	270	Cindercloth Robe
12067	225	240	255	270	Dreamweave Gloves
12070	225	240	255	270	Dreamweave Vest
27658	225	240	255	270	Enchanted Mageweave Pouch
12065	225	240	255	270	Mageweave Bag
12066	225	240	255	270	Red Mageweave Gloves
12071	225	240	255	270	Shadoweave Gloves
12064	220	225	230	235	Orange Martial Shirt
12053	215	230	245	260	Black Mageweave Gloves
12060	215	230	245	260	Red Mageweave Pants
12056	215	230	245	260	Red Mageweave Vest
12055	215	230	245	260	Shadoweave Robe
12061	215	220	225	230	Orange Mageweave Shirt
12059	215	220	225	230	White Bandit Mask
12050	210	225	240	255	Black Mageweave Robe
8804	210	225	240	255	Crimson Silk Gloves
12052	210	225	240	255	Shadoweave Pants
12049	205	220	235	250	Black Mageweave Leggings
12048	205	220	235	250	Black Mageweave Vest
8802	205	220	235	250	Crimson Silk Robe
3862	200	220	235	250	Icy Cloak
3864	200	220	235	250	Star Belt
3873	200	210	215	220	Black Swashbuckler's Shirt
8797	195	215	230	245	Earthen Silk Belt
8799	195	215	225	235	Crimson Silk Pantaloons
8795	190	210	225	240	Azure Shoulders
8793	190	210	225	240	Crimson Silk Shoulders
8770	190	210	225	240	Robe of Power
21945	190	200	205	210	Green Holiday Shirt
6695	185	205	220	235	Black Silk Pack
3861	185	205	220	235	Long Silken Cloak
8791	185	205	215	225	Crimson Silk Vest
3872	185	195	200	205	Rich Purple Silk Shirt
8789	180	200	215	230	Crimson Silk Cloak
8774	180	200	215	230	Green Silken Shoulders
3863	180	200	215	230	Spider Belt
8766	175	195	210	225	Azure Silk Belt
8786	175	195	210	225	Azure Silk Cloak
3860	175	195	210	225	Boots of the Enchanter
8772	175	195	210	225	Crimson Silk Belt
6693	175	195	210	225	Green Silk Pack
8489	175	185	190	195	Red Swashbuckler's Shirt
3865	175	180	182	185	Bolt of Mageweave
8764	170	190	205	220	Earthen Vest
3858	170	190	205	220	Shadow Hood
3871	170	180	185	190	Formal White Shirt
3857	165	185	200	215	Enchanter's Cowl
8784	165	185	200	215	Green Silk Armor
8762	160	170	175	180	Silk Headband
8483	160	170	175	180	White Swashbuckler's Shirt
3870	155	165	170	175	Dark Silk Shirt
3859	150	170	185	200	Azure Silk Vest
6692	150	170	185	200	Robes of Arcana
3813	150	170	185	200	Small Silk Pack
8782	150	170	185	200	Truefaith Gloves
3854	145	165	180	195	Azure Silk Gloves
8780	145	165	180	195	Hands of Darkness
8760	145	155	160	165	Azure Silk Hood
8758	140	160	175	190	Azure Silk Pants
3856	140	160	175	190	Spider Silk Slippers
6690	135	155	170	185	Lesser Wizard's Robe
3869	135	145	150	155	Bright Yellow Shirt
3852	130	150	165	180	Gloves of Meditation
3868	125	150	167	185	Phoenix Gloves
3851	125	150	167	185	Phoenix Pants
3855	125	150	167	185	Spidersilk Boots
3839	125	135	140	145	Bolt of Silk Cloth
12047	120	145	162	180	Colorful Kilt
3849	120	145	162	180	Reinforced Woolen Shoulders
7892	120	145	162	180	Stylish Blue Shirt
7893	120	145	162	180	Stylish Green Shirt
7643	115	140	157	175	Greater Adept's Robe
6688	115	140	157	175	Red Woolen Bag
3848	110	135	152	170	Double-stitched Woolen Shoulders
3850	110	135	152	170	Heavy Woolen Pants
3866	110	135	152	170	Stylish Red Shirt
8467	110	135	152	170	White Woolen Dress
2403	105	130	147	165	Gray Woolen Robe
7639	100	125	142	160	Blue Overalls
3844	100	125	142	160	Heavy Woolen Cloak
2406	100	110	120	130	Gray Woolen Shirt
3758	95	120	137	155	Green Woolen Bag
3847	95	120	137	155	Red Woolen Boots
2401	95	120	137	155	Woolen Boots
6521	90	115	132	150	Pearl-clasped Cloak
2399	85	110	127	145	Green Woolen Vest
3843	85	110	127	145	Heavy Woolen Gloves
3845	80	105	122	140	Soft-soled Linen Boots
3757	80	105	122	140	Woolen Bag
12046	75	100	117	135	Simple Kilt
2402	75	100	117	135	Woolen Cape
2964	75	90	97	105	Bolt of Woolen Cloth
2395	70	95	112	130	Barbaric Linen Vest
7633	70	95	112	130	Blue Linen Robe
2396	70	95	112	130	Green Linen Shirt
3842	70	95	112	130	Handstitched Linen Britches
6686	70	95	112	130	Red Linen Bag
2386	65	90	107	125	Linen Boots
3841	60	85	102	120	Green Linen Bracers
2397	60	85	102	120	Reinforced Linen Cape
7630	55	80	97	115	Blue Linen Vest
7629	55	80	97	115	Red Linen Vest
3755	45	70	87	105	Linen Bag
2394	40	65	82	100	Blue Linen Shirt
2389	40	65	82	100	Red Linen Robe
2392	40	65	82	100	Red Linen Shirt
8465	40	65	82	100	Simple Dress
3840	35	60	77	95	Heavy Linen Gloves
3914	30	55	72	90	Brown Linen Pants
7623	30	55	72	90	Brown Linen Robe
7624	30	55	72	90	White Linen Robe
12045	20	50	67	85	Simple Linen Boots
8776	15	50	67	85	Linen Belt
2385	10	45	57	70	Brown Linen Vest
3915	1	35	47	60	Brown Linen Shirt
2387	1	35	47	60	Linen Cloak
12044	1	35	47	60	Simple Linen Pants
2393	1	35	47	60	White Linen Shirt
2963	1	25	37	50	Bolt of Linen Cloth
8778	0	0	0	0	Boots of Darkness
7636	0	0	0	0	Green Woolen Robe
31461	0	0	0	0	Heavy Netherweave Net
36670	0	0	0	0	Lifeblood Belt
36672	0	0	0	0	Lifeblood Bracers
36669	0	0	0	0	Lifeblood Leggings
36667	0	0	0	0	Netherflame Belt
36668	0	0	0	0	Netherflame Boots
36665	0	0	0	0	Netherflame Robe
12090	0	0	0	0	Stormcloth Boots
12063	0	0	0	0	Stormcloth Gloves
12083	0	0	0	0	Stormcloth Headband
12062	0	0	0	0	Stormcloth Pants
12087	0	0	0	0	Stormcloth Shoulders
12068	0	0	0	0	Stormcloth Vest
